DW_Order_Item,Order ID,Order Date,Shipping Date,Number Of Days,Delivery Fee,Shipping Mode,DW_Customer_ID,DW_Product_ID,Warehouse_ID,Quantity,Discount Percentage,Discount Amount,Amount,Customer ID,Customer Name,Segment,City-1,Valid From,Valid Until,Product ID,Category,Sub-Category,Product-Name,Unit Cost,City,Province
1538,779,26/06/2021,10/07/2021,14,10.350000381,Standard Class,562,344,18,2,0,0,11.9,315523857,Jack O'Briant,Corporate,DOVER,24/05/2017,,344,Office Supplies,Paper,"Enermax Memo Slips, 8.5 x 11",5.95,DOVER,Ontario
1539,780,29/08/2021,08/09/2021,10,2.230000019,Standard Class,477,116,14,4,0,0,22.04,315523928,Maribeth Dona,Consumer,CHATHAM,24/05/2017,,116,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Assorted Sizes",5.51,CHATHAM,Ontario
1540,781,10/03/2018,19/03/2018,9,134.220001221,Second Class,100,29,2,8,0.400000006,16.128,24.192,315523616,Gary Hwang,Consumer,CHATHAM,24/05/2017,,29,Technology,Accessories,"Memorex Numeric Keypad, USB",5.04,CHATHAM,Ontario
1541,781,10/03/2018,19/03/2018,9,134.220001221,Second Class,100,235,2,1,0.400000006,2.16,3.24,315523616,Gary Hwang,Consumer,CHATHAM,24/05/2017,,235,Office Supplies,Labels,"Avery Legal Exhibit Labels, Laser Printer Compatible",5.4,CHATHAM,Ontario
1542,781,10/03/2018,19/03/2018,9,134.220001221,Second Class,100,436,2,1,0.400000006,9.32,13.98,315523616,Gary Hwang,Consumer,CHATHAM,24/05/2017,,436,Furniture,Chairs,"Harbour Creations Bag Chairs, Set of Two",23.3,CHATHAM,Ontario
1543,782,28/07/2021,05/08/2021,8,3.190000057,Second Class,442,391,12,3,0,0,6.72,315523682,Sean Wendt,Home Office,CHATHAM,24/05/2017,,391,Office Supplies,Binders,"Avery Index Tab, Clear",2.24,CHATHAM,Ontario
1544,783,16/03/2018,19/03/2018,3,41.259998322,Second Class,68,26,6,2,0,0,27.36,315524012,Nora Pelletier,Home Office,CHATHAM,24/05/2017,,26,Technology,Accessories,"Belkin Flash Drive, Erganomic",13.68,CHATHAM,Ontario
1545,783,16/03/2018,19/03/2018,3,41.259998322,Second Class,68,116,6,2,0,0,11.02,315524012,Nora Pelletier,Home Office,CHATHAM,24/05/2017,,116,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Assorted Sizes",5.51,CHATHAM,Ontario
1546,783,16/03/2018,19/03/2018,3,41.259998322,Second Class,68,442,6,4,0,0,285.48,315524012,Nora Pelletier,Home Office,CHATHAM,24/05/2017,,442,Furniture,Chairs,"Hon Rocking Chair, Set of Two",71.37,CHATHAM,Ontario
1547,784,12/07/2021,10/08/2021,29,4,Standard Class,433,89,12,3,0.400000006,8.268,12.402,315523812,David Wiener,Corporate,CHATHAM,24/05/2017,,89,Office Supplies,Fasteners,"Accos Thumb Tacks, Bulk Pack",6.89,CHATHAM,Ontario
1548,785,21/05/2021,19/06/2021,29,75.010002136,Standard Class,310,11,6,2,0.200000003,55.676,222.704,315523894,Tom Zandusky,Corporate,CHATHAM,24/05/2017,,11,Technology,Accessories,"Enermax Router, Programmable",139.19,CHATHAM,Ontario
1549,786,19/03/2018,31/03/2018,12,1.019999981,Standard Class,275,103,18,2,0,0,5.76,315523539,Bill Eplett,Home Office,HARWICH,24/05/2017,,103,Office Supplies,Fasteners,"OIC Staples, Assorted Sizes",2.88,HARWICH,Ontario
1550,787,11/12/2021,15/12/2021,4,34.279998779,Standard Class,184,24,2,5,0,0,92.4,315523498,Pete Kriz,Consumer,CAMDEN,24/05/2017,,24,Technology,Accessories,"Belkin Mouse, Erganomic",18.48,CAMDEN,Ontario
1551,787,11/12/2021,15/12/2021,4,34.279998779,Standard Class,184,284,2,2,0.002000000,0.0268,13.3732,315523498,Pete Kriz,Consumer,CAMDEN,24/05/2017,,284,Office Supplies,Art,"Sanford Pencil Sharpener, Water Color",6.7,CAMDEN,Ontario
1552,788,17/02/2018,18/03/2018,29,19.170000076,Standard Class,169,172,10,1,0,0,23.01,315523715,Ryan Crowe,Consumer,CHATHAM,24/05/2017,,172,Technology,Phones,"Samsung Headset, VoIP",23.01,CHATHAM,Ontario
1553,788,17/02/2018,18/03/2018,29,19.170000076,Standard Class,169,320,10,2,0,0,84.8,315523715,Ryan Crowe,Consumer,CHATHAM,24/05/2017,,320,Office Supplies,Appliances,"Hoover Toaster, Red",42.4,CHATHAM,Ontario
1554,789,12/03/2018,16/03/2018,4,12.960000038,Standard Class,465,24,16,4,0,0,73.92,315523856,Justin Ritter,Corporate,DOVER,24/05/2017,,24,Technology,Accessories,"Belkin Mouse, Erganomic",18.48,DOVER,Ontario
1555,789,12/03/2018,16/03/2018,4,12.960000038,Standard Class,465,95,16,1,0,0,6.64,315523856,Justin Ritter,Corporate,DOVER,24/05/2017,,95,Office Supplies,Fasteners,"Accos Paper Clips, Metal",6.64,DOVER,Ontario
1556,789,12/03/2018,16/03/2018,4,12.960000038,Standard Class,465,269,16,3,0,0,23.25,315523856,Justin Ritter,Corporate,DOVER,24/05/2017,,269,Office Supplies,Art,"Boston Highlighters, Blue",7.75,DOVER,Ontario
1557,790,08/02/2021,09/03/2021,29,303.299987793,Second Class,96,173,6,8,0,0,646.48,315523480,Sarah Brown,Consumer,CHATHAM,24/05/2017,,173,Technology,Phones,"Apple Signal Booster, with Caller ID",80.81,CHATHAM,Ontario
1558,790,08/02/2021,09/03/2021,29,303.299987793,Second Class,96,281,6,7,0.002000000,0.4284,213.7716,315523480,Sarah Brown,Consumer,CHATHAM,24/05/2017,,281,Office Supplies,Art,"Binney & Smith Canvas, Water Color",30.6,CHATHAM,Ontario
1559,790,08/02/2021,09/03/2021,29,303.299987793,Second Class,96,374,6,5,0,0,22.9,315523480,Sarah Brown,Consumer,CHATHAM,24/05/2017,,374,Office Supplies,Binders,"Acco Index Tab, Durable",4.58,CHATHAM,Ontario
1560,791,31/03/2018,06/04/2018,6,21.860000610,Standard Class,466,26,12,5,0,0,68.4,315523698,Stephanie Phelps,Corporate,CHATHAM,24/05/2017,,26,Technology,Accessories,"Belkin Flash Drive, Erganomic",13.68,CHATHAM,Ontario
1561,791,31/03/2018,06/04/2018,6,21.860000610,Standard Class,466,285,12,2,0.002000000,0.0686,34.2314,315523698,Stephanie Phelps,Corporate,CHATHAM,24/05/2017,,285,Office Supplies,Art,"Boston Sketch Pad, Fluorescent",17.15,CHATHAM,Ontario
1562,792,05/03/2018,22/03/2018,17,47.630001068,Standard Class,240,7,10,2,0,0,23.84,315523701,Annie Zypern,Consumer,CHATHAM,24/05/2017,,7,Technology,Accessories,"Belkin Mouse, USB",11.92,CHATHAM,Ontario
1563,792,05/03/2018,22/03/2018,17,47.630001068,Standard Class,240,53,10,5,0,0,159,315523701,Annie Zypern,Consumer,CHATHAM,24/05/2017,,53,Technology,Accessories,"Memorex Keyboard, Bluetooth",31.8,CHATHAM,Ontario
1564,792,05/03/2018,22/03/2018,17,47.630001068,Standard Class,240,382,10,7,0,0,29.75,315523701,Annie Zypern,Consumer,CHATHAM,24/05/2017,,382,Office Supplies,Binders,"Acco Binder, Clear",4.25,CHATHAM,Ontario
1565,792,05/03/2018,22/03/2018,17,47.630001068,Standard Class,240,385,10,2,0,0,25.38,315523701,Annie Zypern,Consumer,CHATHAM,24/05/2017,,385,Office Supplies,Binders,"Acco 3-Hole Punch, Durable",12.69,CHATHAM,Ontario
1566,793,20/10/2021,12/11/2021,23,15.739999771,Second Class,389,24,10,3,0.200000003,11.088,44.352,315523688,Anthony Rawles,Corporate,CHATHAM,24/05/2017,,24,Technology,Accessories,"Belkin Mouse, Erganomic",18.48,CHATHAM,Ontario
1567,794,02/03/2018,23/03/2018,21,9.550000191,Standard Class,547,29,12,2,0.200000003,2.016,8.064,315523906,Patrick O'Brill,Consumer,CHATHAM,24/05/2017,,29,Technology,Accessories,"Memorex Numeric Keypad, USB",5.04,CHATHAM,Ontario
1568,794,02/03/2018,23/03/2018,21,9.550000191,Standard Class,547,32,12,2,0.699999988,54.824,23.496,315523906,Patrick O'Brill,Consumer,CHATHAM,24/05/2017,,32,Technology,Accessories,"Logitech Memory Card, USB",39.16,CHATHAM,Ontario
1569,794,02/03/2018,23/03/2018,21,9.550000191,Standard Class,547,37,12,2,0.200000003,54.876,219.504,315523906,Patrick O'Brill,Consumer,CHATHAM,24/05/2017,,37,Technology,Accessories,"Enermax Router, Bluetooth",137.19,CHATHAM,Ontario
1570,795,28/02/2018,25/03/2018,25,7.400000095,First Class,214,20,16,3,0,0,144.39,315523643,Jay Fein,Consumer,CHATHAM,24/05/2017,,20,Technology,Accessories,"Belkin Memory Card, Bluetooth",48.13,CHATHAM,Ontario
1571,796,15/12/2020,10/01/2021,26,8.859999657,Standard Class,508,16,14,3,0,0,67.53,315523497,Paul Knutson,Home Office,WALLACEBURG,24/05/2017,,16,Technology,Accessories,"Memorex Keyboard, USB",22.51,WALLACEBURG,Ontario
1572,797,20/08/2020,02/09/2020,13,13.529999733,Standard Class,311,5,4,5,0,0,406.15,315523544,Bart Folk,Consumer,CHATHAM,24/05/2017,,5,Technology,Accessories,"SanDisk Router, Bluetooth",81.23,CHATHAM,Ontario
1573,797,20/08/2020,02/09/2020,13,13.529999733,Standard Class,311,22,4,3,0,0,143.64,315523544,Bart Folk,Consumer,CHATHAM,24/05/2017,,22,Technology,Accessories,"Enermax Memory Card, USB",47.88,CHATHAM,Ontario
1574,798,09/02/2021,11/02/2021,2,118.790000916,First Class,336,14,16,4,0.200000003,32.336,129.344,315523624,Hilary Holden,Corporate,CHATHAM,24/05/2017,,14,Technology,Accessories,"Logitech Memory Card, Bluetooth",40.42,CHATHAM,Ontario
1575,798,09/02/2021,11/02/2021,2,118.790000916,First Class,336,19,16,5,0,0,124.25,315523624,Hilary Holden,Corporate,CHATHAM,24/05/2017,,19,Technology,Accessories,"Enermax Numeric Keypad, Erganomic",24.85,CHATHAM,Ontario
1576,798,09/02/2021,11/02/2021,2,118.790000916,First Class,336,28,16,5,0,0,80.45,315523624,Hilary Holden,Corporate,CHATHAM,24/05/2017,,28,Technology,Accessories,"SanDisk Flash Drive, Programmable",16.09,CHATHAM,Ontario
1577,799,22/12/2021,01/01/2022,10,61.409999847,First Class,210,18,16,10,0,0,454.2,315523504,Aleksandra Gannaway,Corporate,CHATHAM,24/05/2017,,18,Technology,Accessories,"Memorex Memory Card, USB",45.42,CHATHAM,Ontario
1578,799,22/12/2021,01/01/2022,10,61.409999847,First Class,210,377,16,6,0,0,43.44,315523504,Aleksandra Gannaway,Corporate,CHATHAM,24/05/2017,,377,Office Supplies,Binders,"Cardinal 3-Hole Punch, Clear",7.24,CHATHAM,Ontario
1579,800,06/02/2021,04/03/2021,26,274.320007324,Standard Class,18,20,12,4,0,0,192.52,315523932,Valerie Takahito,Home Office,CHATHAM,24/05/2017,,20,Technology,Accessories,"Belkin Memory Card, Bluetooth",48.13,CHATHAM,Ontario
1580,800,06/02/2021,04/03/2021,26,274.320007324,Standard Class,18,345,12,2,0,0,16.18,315523932,Valerie Takahito,Home Office,CHATHAM,24/05/2017,,345,Office Supplies,Paper,"Eaton Memo Slips, Recycled",8.09,CHATHAM,Ontario
1581,800,06/02/2021,04/03/2021,26,274.320007324,Standard Class,18,347,12,8,0,0,126.48,315523932,Valerie Takahito,Home Office,CHATHAM,24/05/2017,,347,Office Supplies,Paper,"Enermax Computer Printout Paper, 8.5 x 11",15.81,CHATHAM,Ontario
1582,800,06/02/2021,04/03/2021,26,274.320007324,Standard Class,18,414,12,2,0,0,400.28,315523932,Valerie Takahito,Home Office,CHATHAM,24/05/2017,,414,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",200.14,CHATHAM,Ontario
1583,801,27/11/2021,14/12/2021,17,121.980003357,Standard Class,125,23,18,3,0,0,43.98,315523482,Alyssa Crouse,Corporate,CHATHAM,24/05/2017,,23,Technology,Accessories,"Logitech Numeric Keypad, Programmable",14.66,CHATHAM,Ontario
1584,801,27/11/2021,14/12/2021,17,121.980003357,Standard Class,125,73,18,14,0.200000003,11.34,45.36,315523482,Alyssa Crouse,Corporate,CHATHAM,24/05/2017,,73,Office Supplies,Fasteners,"Stockwell Thumb Tacks, 12 Pack",4.05,CHATHAM,Ontario
1585,802,07/02/2021,11/02/2021,4,42.130001068,Second Class,66,4,18,2,0.400000006,8.44,12.66,315523739,Bryan Spruell,Home Office,CHATHAM,24/05/2017,,4,Technology,Accessories,"Logitech Flash Drive, Erganomic",10.55,CHATHAM,Ontario
1586,802,07/02/2021,11/02/2021,4,42.130001068,Second Class,66,29,18,7,0,0,35.28,315523739,Bryan Spruell,Home Office,CHATHAM,24/05/2017,,29,Technology,Accessories,"Memorex Numeric Keypad, USB",5.04,CHATHAM,Ontario
1587,803,04/04/2021,08/04/2021,4,912.039978027,First Class,280,5,14,2,0,0,162.46,315524006,Muhammed Yedwab,Corporate,CHATHAM,24/05/2017,,5,Technology,Accessories,"SanDisk Router, Bluetooth",81.23,CHATHAM,Ontario
1588,803,04/04/2021,08/04/2021,4,912.039978027,First Class,280,6,14,5,0,0,135.6,315524006,Muhammed Yedwab,Corporate,CHATHAM,24/05/2017,,6,Technology,Accessories,"Enermax Numeric Keypad, Bluetooth",27.12,CHATHAM,Ontario
1589,803,04/04/2021,08/04/2021,4,912.039978027,First Class,280,7,14,7,0,0,83.44,315524006,Muhammed Yedwab,Corporate,CHATHAM,24/05/2017,,7,Technology,Accessories,"Belkin Mouse, USB",11.92,CHATHAM,Ontario
1590,803,04/04/2021,08/04/2021,4,912.039978027,First Class,280,9,14,1,0,0,76.86,315524006,Muhammed Yedwab,Corporate,CHATHAM,24/05/2017,,9,Technology,Accessories,"Memorex Router, Bluetooth",76.86,CHATHAM,Ontario
1591,803,04/04/2021,08/04/2021,4,912.039978027,First Class,280,18,14,2,0,0,90.84,315524006,Muhammed Yedwab,Corporate,CHATHAM,24/05/2017,,18,Technology,Accessories,"Memorex Memory Card, USB",45.42,CHATHAM,Ontario
1592,803,04/04/2021,08/04/2021,4,912.039978027,First Class,280,23,14,1,0,0,14.66,315524006,Muhammed Yedwab,Corporate,CHATHAM,24/05/2017,,23,Technology,Accessories,"Logitech Numeric Keypad, Programmable",14.66,CHATHAM,Ontario
1593,803,04/04/2021,08/04/2021,4,912.039978027,First Class,280,178,14,5,0,0,281.15,315524006,Muhammed Yedwab,Corporate,CHATHAM,24/05/2017,,178,Technology,Copiers,"Brother Ink, Laser",56.23,CHATHAM,Ontario
1594,804,03/05/2021,06/05/2021,3,6.699999809,First Class,401,249,8,8,0.200000003,7.44,29.76,315523823,Ed Ludwig,Home Office,ZONE,24/05/2017,,249,Office Supplies,Labels,"Hon Shipping Labels, Adjustable",4.65,ZONE,Ontario
1595,805,19/06/2021,12/07/2021,23,42.330001831,Standard Class,90,16,14,9,0,0,202.59,315523618,Helen Andreada,Consumer,CHATHAM,24/05/2017,,16,Technology,Accessories,"Memorex Keyboard, USB",22.51,CHATHAM,Ontario
1596,805,19/06/2021,12/07/2021,23,42.330001831,Standard Class,90,21,14,2,0,0,52.74,315523618,Helen Andreada,Consumer,CHATHAM,24/05/2017,,21,Technology,Accessories,"Belkin Keyboard, Erganomic",26.37,CHATHAM,Ontario
1597,805,19/06/2021,12/07/2021,23,42.330001831,Standard Class,90,28,14,1,0,0,16.09,315523618,Helen Andreada,Consumer,CHATHAM,24/05/2017,,28,Technology,Accessories,"SanDisk Flash Drive, Programmable",16.09,CHATHAM,Ontario
1598,805,19/06/2021,12/07/2021,23,42.330001831,Standard Class,90,223,14,3,0,0,10.74,315523618,Helen Andreada,Consumer,CHATHAM,24/05/2017,,223,Office Supplies,Labels,"Avery Color Coded Labels, Adjustable",3.58,CHATHAM,Ontario
1599,805,19/06/2021,12/07/2021,23,42.330001831,Standard Class,90,242,14,1,0,0,6.24,315523618,Helen Andreada,Consumer,CHATHAM,24/05/2017,,242,Office Supplies,Labels,"Harbour Creations Legal Exhibit Labels, 5000 Label Set",6.24,CHATHAM,Ontario
1600,806,06/07/2021,02/08/2021,27,0.620000005,Standard Class,317,94,6,2,0,0,4.72,315523848,Joe Kamberova,Consumer,HOWARD,24/05/2017,,94,Office Supplies,Fasteners,"OIC Push Pins, Bulk Pack",2.36,HOWARD,New Brunswick
1601,807,08/09/2021,03/10/2021,25,22.329999924,Second Class,550,7,1,4,0.200000003,9.536,38.144,315523587,Dave Hallsten,Corporate,CHATHAM,24/05/2017,,7,Technology,Accessories,"Belkin Mouse, USB",11.92,CHATHAM,Ontario
1602,808,23/02/2018,20/03/2018,25,3.819999933,Standard Class,2,100,12,10,0,0,50.9,315523492,Thomas Boland,Corporate,CHATHAM,24/05/2017,,100,Office Supplies,Fasteners,"Accos Staples, Metal",5.09,CHATHAM,Ontario
1603,808,23/02/2018,20/03/2018,25,3.819999933,Standard Class,2,233,12,2,0,0,13.32,315523492,Thomas Boland,Corporate,CHATHAM,24/05/2017,,233,Office Supplies,Labels,"Avery Color Coded Labels, Alphabetical",6.66,CHATHAM,Ontario
1604,809,29/10/2019,08/11/2019,10,59.889999390,Second Class,310,9,12,2,0,0,153.72,315523894,Tom Zandusky,Corporate,CHATHAM,24/05/2017,,9,Technology,Accessories,"Memorex Router, Bluetooth",76.86,CHATHAM,Ontario
1605,809,29/10/2019,08/11/2019,10,59.889999390,Second Class,310,27,12,1,0,0,22.31,315523894,Tom Zandusky,Corporate,CHATHAM,24/05/2017,,27,Technology,Accessories,"Logitech Keyboard, Bluetooth",22.31,CHATHAM,Ontario
1606,810,01/08/2021,03/08/2021,2,2.779999971,Standard Class,119,234,18,2,0,0,5,315523960,Eric Murdock,Consumer,CHATHAM,24/05/2017,,234,Office Supplies,Labels,"Hon File Folder Labels, Adjustable",2.5,CHATHAM,Ontario
1607,811,22/03/2021,04/04/2021,13,5.869999886,Standard Class,67,63,8,3,0.400000006,18.9,28.35,315523676,Katherine Hughes,Consumer,CHATHAM,24/05/2017,,63,Technology,Accessories,"SanDisk Mouse, Bluetooth",15.75,CHATHAM,Ontario
1608,812,23/09/2020,28/09/2020,5,8.170000076,Standard Class,103,190,4,3,0.200000003,42.15,168.6,315524016,Mike Vittorini,Consumer,CHATHAM,24/05/2017,,190,Technology,Copiers,"Hewlett Fax and Copier, High-Speed",70.25,CHATHAM,Ontario
1609,813,28/03/2021,11/04/2021,14,31.709999084,Standard Class,297,5,10,9,0,0,731.07,315523564,Chuck Clark,Home Office,CHATHAM,24/05/2017,,5,Technology,Accessories,"SanDisk Router, Bluetooth",81.23,CHATHAM,Ontario
1610,814,12/09/2020,09/10/2020,27,175.850006104,Standard Class,523,114,4,2,0,0,15.12,315523699,Sung Pak,Corporate,CHATHAM,24/05/2017,,114,Office Supplies,Fasteners,"Stockwell Clamps, 12 Pack",7.56,CHATHAM,Ontario
1611,814,12/09/2020,09/10/2020,27,175.850006104,Standard Class,523,289,4,6,0.002000000,0.309,154.191,315523699,Sung Pak,Corporate,CHATHAM,24/05/2017,,289,Office Supplies,Art,"Sanford Canvas, Water Color",25.75,CHATHAM,Ontario
1612,815,01/05/2021,04/05/2021,3,25.510000229,Second Class,189,20,16,5,0.400000006,96.26,144.39,315523737,Bill Stewart,Corporate,CHATHAM,24/05/2017,,20,Technology,Accessories,"Belkin Memory Card, Bluetooth",48.13,CHATHAM,Ontario
1613,815,01/05/2021,04/05/2021,3,25.510000229,Second Class,189,112,16,4,0.400000006,6.72,10.08,315523737,Bill Stewart,Corporate,CHATHAM,24/05/2017,,112,Office Supplies,Fasteners,"OIC Thumb Tacks, Assorted Sizes",4.2,CHATHAM,Ontario
1614,815,01/05/2021,04/05/2021,3,25.510000229,Second Class,189,274,16,5,0.400000006,56.98,85.47,315523737,Bill Stewart,Corporate,CHATHAM,24/05/2017,,274,Office Supplies,Art,"BIC Sketch Pad, Water Color",28.49,CHATHAM,Ontario
1615,816,02/04/2018,08/04/2018,6,0.930000007,Standard Class,414,256,20,1,0,0,13.31,315523975,Jim Mitchum,Corporate,CHATHAM,24/05/2017,,256,Office Supplies,Art,"Sanford Markers, Blue",13.31,CHATHAM,Ontario
1616,817,12/09/2020,25/09/2020,13,2.859999895,Standard Class,95,26,20,6,0.600000024,49.248,32.832,315523481,Sean Braxton,Corporate,CHATHAM,24/05/2017,,26,Technology,Accessories,"Belkin Flash Drive, Erganomic",13.68,CHATHAM,Ontario
1617,818,04/05/2020,10/05/2020,6,10.560000420,First Class,496,5,14,3,0,0,243.69,315523825,Fred Wasserman,Corporate,TILBURY E,24/05/2017,,5,Technology,Accessories,"SanDisk Router, Bluetooth",81.23,TILBURY E,Ontario
1618,819,23/12/2019,12/01/2020,20,1.25,Standard Class,252,1,12,3,0.600000024,24.354,16.236,315523664,Katrina Bavinger,Home Office,CHATHAM,24/05/2017,,1,Technology,Accessories,"Logitech Mouse, USB",13.53,CHATHAM,Ontario
1619,820,25/02/2019,01/03/2019,4,128.100006104,Second Class,270,9,16,2,0.400000006,61.488,92.232,315523505,Alex Grayson,Consumer,CHATHAM,24/05/2017,,9,Technology,Accessories,"Memorex Router, Bluetooth",76.86,CHATHAM,Ontario
1620,820,25/02/2019,01/03/2019,4,128.100006104,Second Class,270,16,16,5,0.400000006,45.02,67.53,315523505,Alex Grayson,Consumer,CHATHAM,24/05/2017,,16,Technology,Accessories,"Memorex Keyboard, USB",22.51,CHATHAM,Ontario
1621,820,25/02/2019,01/03/2019,4,128.100006104,Second Class,270,28,16,3,0.400000006,19.308,28.962,315523505,Alex Grayson,Consumer,CHATHAM,24/05/2017,,28,Technology,Accessories,"SanDisk Flash Drive, Programmable",16.09,CHATHAM,Ontario
1622,820,25/02/2019,01/03/2019,4,128.100006104,Second Class,270,113,16,1,0.400000006,2.968,4.452,315523505,Alex Grayson,Consumer,CHATHAM,24/05/2017,,113,Office Supplies,Fasteners,"Accos Push Pins, Bulk Pack",7.42,CHATHAM,Ontario
1623,820,25/02/2019,01/03/2019,4,128.100006104,Second Class,270,293,16,2,0.402000010,185.4426,275.8574,315523505,Alex Grayson,Consumer,CHATHAM,24/05/2017,,293,Office Supplies,Appliances,"Cuisinart Refrigerator, Black",230.65,CHATHAM,Ontario
1624,820,25/02/2019,01/03/2019,4,128.100006104,Second Class,270,406,16,5,0.400000006,30.2,45.3,315523505,Alex Grayson,Consumer,CHATHAM,24/05/2017,,406,Office Supplies,Binders,"Acco Binding Machine, Durable",15.1,CHATHAM,Ontario
1625,821,20/02/2021,11/03/2021,19,31.520000458,Standard Class,496,88,14,1,0.699999988,4.284,1.836,315523825,Fred Wasserman,Corporate,TILBURY E,24/05/2017,,88,Office Supplies,Fasteners,"OIC Thumb Tacks, Metal",6.12,TILBURY E,Ontario
1626,821,20/02/2021,11/03/2021,19,31.520000458,Standard Class,496,190,14,3,0.400000006,84.3,126.45,315523825,Fred Wasserman,Corporate,TILBURY E,24/05/2017,,190,Technology,Copiers,"Hewlett Fax and Copier, High-Speed",70.25,TILBURY E,Ontario
1627,821,20/02/2021,11/03/2021,19,31.520000458,Standard Class,496,274,14,5,0.400000006,56.98,85.47,315523825,Fred Wasserman,Corporate,TILBURY E,24/05/2017,,274,Office Supplies,Art,"BIC Sketch Pad, Water Color",28.49,TILBURY E,Ontario
1628,822,26/12/2019,23/01/2020,28,0.330000013,Second Class,68,24,4,1,0,0,18.48,315524012,Nora Pelletier,Home Office,CHATHAM,24/05/2017,,24,Technology,Accessories,"Belkin Mouse, Erganomic",18.48,CHATHAM,Ontario
1629,823,03/02/2021,08/02/2021,5,5.090000153,Standard Class,93,18,4,3,0.400000006,54.504,81.756,315523931,Michelle Ellison,Corporate,CHATHAM,24/05/2017,,18,Technology,Accessories,"Memorex Memory Card, USB",45.42,CHATHAM,Ontario
1630,823,03/02/2021,08/02/2021,5,5.090000153,Standard Class,93,29,4,1,0.400000006,2.016,3.024,315523931,Michelle Ellison,Corporate,CHATHAM,24/05/2017,,29,Technology,Accessories,"Memorex Numeric Keypad, USB",5.04,CHATHAM,Ontario
1631,824,08/01/2021,15/01/2021,7,12.090000153,Same Day,160,28,12,2,0.200000003,6.436,25.744,315523829,Guy Thornton,Consumer,CHATHAM,24/05/2017,,28,Technology,Accessories,"SanDisk Flash Drive, Programmable",16.09,CHATHAM,Ontario
1632,824,08/01/2021,15/01/2021,7,12.090000153,Same Day,160,422,12,2,0.200000003,12.448,49.792,315523829,Guy Thornton,Consumer,CHATHAM,24/05/2017,,422,Furniture,Chairs,"SAFCO Steel Folding Chair, Red",31.12,CHATHAM,Ontario
1633,825,17/03/2019,28/03/2019,11,2.900000095,Standard Class,69,228,16,2,0.400000006,2.536,3.804,315523533,Logan Currie,Consumer,CHATHAM,24/05/2017,,228,Office Supplies,Labels,"Harbour Creations Removable Labels, Adjustable",3.17,CHATHAM,Ontario
1634,825,17/03/2019,28/03/2019,11,2.900000095,Standard Class,69,377,16,2,0.400000006,5.792,8.688,315523533,Logan Currie,Consumer,CHATHAM,24/05/2017,,377,Office Supplies,Binders,"Cardinal 3-Hole Punch, Clear",7.24,CHATHAM,Ontario
